country,hazard,rp,gdp_pc_pp,gdp_pc_pp_B,gdp_pc_pp_2015_1,gdp_pd_pp_2005,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Sierra Leone,flood,1.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,2.9759644449334512,0.0016195593114924638,0.00021629153850751543,0.13333333333333336,21.932892216666666,0.9804113697435057,0.23965611260396805,147.97612591484472
Sierra Leone,flood,20.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,67.84549021238841,0.036922415388165576,0.005111725988728388,0.13333333333333336,21.932892216666666,22.351238135015684,5.463635988559389,147.97612591484474
Sierra Leone,flood,50.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,110.91575884269048,0.0603618266779894,0.008565258187214103,0.13333333333333336,21.932892216666666,36.540446992986254,8.932109264952194,147.97612591484472
Sierra Leone,flood,100.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,115.71598491265829,0.06297417335508793,0.00896085914452276,0.13333333333333336,21.932892216666666,38.12184902362807,9.31867420577575,147.97612591484472
Sierra Leone,flood,250.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,130.11666330199756,0.07081121348403484,0.010161008471277355,0.13333333333333336,21.932892216666666,42.866055174667466,10.47836904269649,147.97612591484472
Sierra Leone,flood,500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,flood,1000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,flood,1500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,flood,2000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,1.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,20.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,50.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,100.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,250.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,1000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,1500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,surge,2000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,1.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,20.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,50.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,100.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,250.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,1000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,1500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,tsunami,2000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,1.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,20.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,50.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,100.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,250.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,1000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,1500.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Sierra Leone,wind,2000.0,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,0.0,0.0,0.0,0.13333333333333336,21.932892216666666,0.0,0.0,
Slovak Republic,earthquake,1.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,9.462057928302581,0.0002211444473021672,2.949244839815623e-05,0.13333333333333336,884.6524928125001,4.63506866267056,2.124406470390673,9606.420130856497
Slovak Republic,earthquake,20.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,32.68003936090918,0.0007637883108561565,0.00010191628391382683,0.13333333333333336,884.6524928125001,16.008592156628644,7.337271405121461,9606.420130856497
Slovak Republic,earthquake,50.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,65.48242588435666,0.0015304360837705175,0.000204370921134914,0.13333333333333336,884.6524928125001,32.07711709990317,14.702012004122285,9606.420130856497
Slovak Republic,earthquake,100.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,116.1875390279523,0.0027155011411291196,0.0003630526888079641,0.13333333333333336,884.6524928125001,56.915443260014335,26.08624482750657,9606.420130856497
Slovak Republic,earthquake,250.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,274.2734199906078,0.006410238061645327,0.0008602125756126754,0.13333333333333336,884.6524928125001,134.35514172866664,61.5794399589722,9606.420130856495
Slovak Republic,earthquake,500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,526.6200039604898,0.012308008532241094,0.0016615177793029437,0.13333333333333336,884.6524928125001,257.9692384033622,118.23590093487434,9606.420130856495
Slovak Republic,earthquake,1000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,944.0440531086243,0.022063921182424666,0.003008229496158509,0.13333333333333336,884.6524928125001,462.4479198817645,211.95529661247537,9606.420130856495
Slovak Republic,earthquake,1500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,1277.377785197261,0.029854499564894374,0.004103095814185231,0.13333333333333336,884.6524928125001,625.7342522549409,286.7948656168479,9606.420130856499
Slovak Republic,earthquake,2000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,flood,1.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,37.11054310337829,0.0010134806896518467,0.00013526784997412576,0.13333333333333336,884.6524928125001,17.843288490364127,8.178173891416892,8069.392909919456
Slovak Republic,flood,20.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,366.921144608505,0.010020534963602305,0.0013495949922872241,0.13333333333333336,884.6524928125001,176.42101917576537,80.85963378889245,8069.392909919455
Slovak Republic,flood,50.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,949.1779666551288,0.025921839450536256,0.0035482216931358797,0.13333333333333336,884.6524928125001,456.3785617619513,209.17350747422768,8069.3929099194565
Slovak Republic,flood,100.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,1699.7234642114718,0.04641907028759304,0.0064904919748612145,0.13333333333333336,884.6524928125001,817.2517454481954,374.5737166637562,8069.392909919457
Slovak Republic,flood,250.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,2855.883830097297,0.07799355308893555,0.01127881529104011,0.13333333333333336,884.6524928125001,1373.150453051527,629.3606243152831,8069.392909919455
Slovak Republic,flood,500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,3247.473778590236,0.08868778760751435,0.012975836586919077,0.13333333333333336,884.6524928125001,1561.432591672405,715.6566045165188,8069.392909919455
Slovak Republic,flood,1000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,4414.235340418406,0.12055178671544532,0.018276882389729306,0.13333333333333336,884.6524928125001,2122.428508363062,884.6524928125001,7338.36069058574
Slovak Republic,flood,1500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,5307.936310376297,0.1449585617079944,0.02260452811075566,0.13333333333333336,884.6524928125001,2552.1329238078806,884.6524928125001,6102.795739616612
Slovak Republic,flood,2000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,1.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,20.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,50.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,100.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,250.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,1000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,1500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,surge,2000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,1.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,20.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,50.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,100.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,250.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,1000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,1500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,tsunami,2000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,1.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,20.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,50.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,100.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,250.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,1000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,1500.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
Slovak Republic,wind,2000.0,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,0.0,0.0,0.0,0.13333333333333336,884.6524928125001,0.0,0.0,
