country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,20.0,0.319203080089,1.1610864426,43.2327107275,180306343.36,2.52562115923e-07,1.05333556067,0.0,0.070753645,5352.13787864,43.2327107275,50.1969143025,50.1969143025,43.2327107275,2.52562115923e-07,0.00110940058719,0.25,0.0,0.0,23217.4236337,0.168286734413,0.0,0.0886451644999,0.098589991856,0.098589991856,53.8305088102,224505520.044,0.00251443955812,0.80312654818,0.00201941316292
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,20.0,0.37022945668,1.13390402972,19.2332176275,22505268.7763,8.61732991663e-08,0.100833531687,0.0,0.06058274,7798.87655531,19.2332176275,21.8086229723,21.8086229723,19.2332176275,8.61732991663e-08,0.00127422804981,0.25,0.0,0.0,38656.5663457,0.167633242392,0.0,0.0967514915001,0.0345960304762,0.0345960304762,32.3004609251,37795576.8399,0.0010354203165,0.595447156996,0.000616538083757
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,20.0,0.486997761933,1.16985043078,22.2285256439,234769529.982,7.48420315472e-08,0.790454070176,0.0,0.100043095,7767.93709292,22.2285256439,26.0040503002,26.0040503002,22.2285256439,7.48420315472e-08,0.000457710869771,0.25,0.0,0.0,32393.4218053,0.169297335677,0.0,0.1203177256,0.09416,0.09416,27.8906533213,294570844.51,0.00089762098314,0.796988345447,0.000715393462191
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,20.0,0.451262143978,1.16069307742,1.37085881469,7856553.62831,2.57909984361e-09,0.0147811255375,0.0,0.16769243,11421.6211329,1.37085881469,1.59114633632,1.59114633632,1.37085881469,2.57909984361e-09,3.47496238128e-05,0.25,0.0,0.0,49636.332624,0.169947239182,0.0,0.1213119156,0.052,0.052,1.7131612234,9818329.12431,3.74982063287e-05,0.800192530607,3.00057846154e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,20.0,0.0997042200049,1.1894982984,3.12881676548,2948387.28907,3.54832836792e-07,0.334370691593,0.0,0.009634037,784.818383808,3.12881676548,3.72172221855,3.72172221855,3.12881676548,3.54832836792e-07,0.000879495775055,0.25,0.0,0.0,3011.59837984,0.168674938355,0.0,0.0323872711861,0.0716096054772,0.0716096054772,4.24656541563,4001678.72781,0.00135272233145,0.736787605806,0.000996669047909
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,20.0,0.145975100282,2.33358999477,93.7101231596,6891723.58753,3.83655530283e-06,0.282151786636,0.0,0.088,2034.80770828,93.7101231596,218.681005814,218.681005814,93.7101231596,3.83655530283e-06,0.0266132331744,0.2,0.0,0.0,1382.61621598,0.0992229923614,0.0,0.0453464951783,0.103094415771,0.103094415771,267.880760189,19700754.7466,0.026329835404,0.349820282328,0.00921071045468
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,20.0,0.156371125704,1.29960056935,76.2315193079,811773516.722,1.00351235977e-06,10.6861933851,0.0,0.075979255,3524.71896745,76.2315193079,99.0705258951,99.0705258951,76.2315193079,1.00351235977e-06,0.00817139753699,0.25,0.0,0.0,9345.65885643,0.158730857618,0.0,0.0420897334228,0.0619598947686,0.0619598947686,114.299896043,1217155704.28,0.00810702194263,0.666943032733,0.00540692180085
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,20.0,0.204859374659,1.18654608272,48.5531532441,795546717.518,9.64375033921e-07,15.8013505083,0.0,0.0397720675,2615.61033173,48.5531532441,57.6105537855,57.6105537855,48.5531532441,9.64375033921e-07,0.00216747159511,0.25,0.0,0.0,10158.7566029,0.166926936505,0.0,0.0545111440422,0.136227403868,0.136227403868,70.2208414456,1150573262.1,0.00671170707213,0.691435081729,0.00464070972797
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,20.0,0.122676409209,1.40883012603,3.12316023441,298851083.382,6.4819445632e-08,6.20248725568,0.0,0.0119283755,2579.81423187,3.12316023441,4.40000222667,4.40000222667,3.12316023441,6.4819445632e-08,0.000331039100325,0.25,0.0,0.0,5235.24273006,0.169518560307,0.0,0.0300552726401,0.116,0.116,4.62302369459,442371039.567,0.000447999669654,0.675566564382,0.000302653597672
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,20.0,0.216037682101,1.07013523394,48.7130256869,309070605.762,1.17531913363e-06,7.45707316413,0.0,0.043502575,1997.49931401,48.7130256869,52.1295251392,52.1295251392,48.7130256869,1.17531913363e-06,0.00195934978277,0.25,0.0,0.0,14879.6641435,0.167047979219,0.0,0.0524344460101,0.0984,0.0984,57.1153688938,362381137.559,0.00714835901235,0.85288822659,0.00609675124107
