country,gdp_pc_pp,gdp_pc_pp_B,gdp_pc_pp_2015_1,gdp_pd_pp_2005,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Tunisia,10749.859170000002,10752.01683,23388.4813,10726.14232,11107800.0,0.66842,5,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5333333333333333,0.2492656432691207,1.0,0.15787066799417432,1.2871374668201188,25.753712255573802,286067084.99246275,7.777582213323709e-07,8.639182770915712,7.11239108687697,0.12184147199999999,53749.29584999998,25.753712255573802,33.14856795385351,33.14856795385351,25.753712255573802,7.777582213323709e-07,0.004850513084722707,0.9999999999999998,7.11239108687697,25.402300650510753,7.11239108687697,215630.582478506,3.392208989407349,2.4000000000000004,0.17886903526838144,0.9644477000000001,0.8718607208000001,58.98310407976434,655172523.4972063,0.005486872260091601,0.436628635562252,0.0023957255484281658
Turkey,23388.481299999996,23756.48429,14992.32314,18958.62498,78665830.0,0.73397,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.4121669094199699,1.0,0.22081351065199994,1.5342771805918063,67.96814243972335,5346770338.579062,5.90540575605556e-07,46.455364528688825,24.113133534511338,0.10740712399999999,116942.4065,67.96814243972337,104.28196995248106,104.28196995248106,67.96814243972335,5.90540575605556e-07,0.0049466998276154325,1.0,24.11313353451134,40.22580200381873,24.113133534511334,283725.8494733833,3.392896488894799,3.200000000000001,0.2321913308,1.5841541499999998,1.381382418799999,143.72106545497653,11305936902.500055,0.006144950739275942,0.4729170509873219,0.002906051982080742
Uganda,1665.9499050000002,1687.0827359999996,7464.939834000002,1717.829206,39032383.0,0.16101,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5916666666666667,0.5735745521051661,1.0,0.12582248363039997,1.7791508980056612,2.924509828322237,114150587.70633781,1.686267704439425e-06,65.81904688021044,0.528487710244633,0.201026354,8329.749525000003,2.924509828322237,5.203144287285891,5.203144287285891,2.924509828322237,1.686267704439425e-06,0.002798706506837893,0.9999999999999998,0.528487710244633,1.3398279978032945,0.528487710244633,14522.522825372354,3.3958496742685567,2.4000000000000004,0.11829713159999997,2.228082387934378,2.014186478692677,7.801722404084914,304519816.9359231,0.004683047419775154,0.3748543817440863,0.0017554608452180539
Ukraine,7464.939834000002,7668.055776,65975.37555,7449.767984999998,45198200.0,0.69695,5,0.2,1.5,0.06,0.8,0.05,0.0,0.05,0.2458541924399426,1.0,0.4156108536325,1.2819619086345333,44.072745288553364,1992008756.1010928,1.4657692003062044e-06,66.25012946927988,0.0,0.09367788999999999,37324.69916999999,44.072745288553364,56.4995806688775,56.4995806688775,44.072745288553364,1.4657692003062044e-06,0.003360588287068351,0.9999999999999998,0.0,20.611369500961672,0.0,151816.4030459546,3.3933026986299133,0.0,0.43404102800000005,2.3612332645454366,2.3612332645454366,64.32387453651812,2907323346.076453,0.008616797451407041,0.685169318641281,0.00590396523865049
United Kingdom,38839.166959999995,39254.77217,53029.29336,38657.78827,65138232.0,0.8259200000000001,5,0.2,1.5,0.06,0.8,0.05,0.8,0.8916666666666666,0.3031281747480405,1.0,0.4953265070162001,1.3688530417033244,21.723631847298506,1415038971.1519186,5.903721715037053e-08,3.8455799473752146,2.9821111213866724,0.5754504199999999,194195.83479999992,21.723631847298506,29.73645953101777,29.736459531017765,21.723631847298506,5.903721715037053e-08,0.0007098766960079181,0.9999999999999998,2.9821111213866724,4.180529609420569,2.9821111213866724,640639.343279176,3.3989522666804217,3.9999999999999996,0.5257576004,1.3465375999999998,1.131091584,30.75534865927123,2003349036.2084985,0.0007918642717271925,0.7063367119640797,0.0005593228060136157
United States,53029.29335999999,53445.37059,15268.6872,52549.00652,321418820.0,0.81617,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.3187368533465751,1.0,0.18056135894,1.3925331790794453,128.3306528345208,41247887003.90133,2.5524822302780595e-07,82.04158265269422,8.176231351844924,0.5922363800000001,265146.4667999999,128.3306528345208,178.70469196499587,178.7046919649959,128.3306528345208,2.5524822302780595e-07,0.0026522645446123575,1.0,8.176231351844926,15.424297701163354,8.176231351844924,831866.3625372989,3.3965116772677706,3.2,0.257223638,1.5068294832172462,1.3139748968341605,212.09147640498304,68170192078.14749,0.003999515418113486,0.60507218399233,0.0024199955289489236
Uruguay,19831.445890000003,20046.92683,5700.236028,19952.25325,3431555.0,0.95311,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6333333333333333,0.29188665397069,1.0,0.40777469514120007,1.3517983785142724,11.283234771735444,38719040.69712263,9.485030438073122e-08,0.32548403624922,1.033006928387898,0.15115123999999996,99157.22945,11.283234771735446,15.252658468827834,15.25265846882783,11.283234771735444,9.485030438073122e-08,0.00046835000579974667,0.9999999999999998,1.033006928387898,2.446595356708179,1.033006928387898,339711.41914545005,3.3992725414221834,2.4000000000000004,0.4434445586000001,2.3002296500000003,2.0794076036,18.02395761455862,61850201.8720267,0.0009088574637740958,0.6260131660885375,0.00056895673842042
Uzbekistan,5700.236028000001,6038.928299,2806.789686,5642.823578,31299500.0,0.36365,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.730183656731034,1.0,0.24617501329576277,2.016744688439656,13.808279994774562,432192259.6964464,1.3299991306398902e-06,41.62830778946326,0.0,0.021807919600000003,28501.180140000004,13.808279994774562,27.847775335949155,27.847775335949155,13.808279994774562,1.3299991306398902e-06,0.012457658813355518,0.9999999999999998,0.0,8.847671232090937,0.0,39032.8924473566,3.375695101599736,0.0,0.27617758992530295,0.9381249647231471,0.9381249647231471,38.946543055059614,1219007324.3518384,0.0068324439310497274,0.35454443222992815,0.002422404954276844
West Bank and Gaza,4339.103692999999,4389.2267299999985,14765.35631,4714.924621,4422143.0,0.75252,5,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.16666666666666666,0.2839136336093442,1.0,0.0540801160793,1.339702401505879,5.427018748230715,23999052.968357217,4.6091563309660433e-07,2.038234840488717,0.12764992039531076,0.06368535199999999,21695.518465000005,5.427018748230715,7.270590050022117,7.270590050022117,5.427018748230715,4.6091563309660433e-07,0.0006357618984302667,0.9999999999999998,0.12764992039531073,1.6412132622254243,0.12764992039531076,76415.9092650419,3.3989165827518244,1.6000000000000003,0.0808933176,2.9000000000000004,2.7144,8.963939514890113,39639822.378194705,0.002065850495656757,0.6054278634093666,0.0012507234517086514
"Yemen, Rep.",2641.0458289999997,2325.0699600000007,3627.202041,3663.307829,26832215.0,0.34606,5,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.16666666666666666,0.2191314756601725,1.0,0.08208165672736,1.2414205136398584,13.192569171569929,353985852.4139362,2.015103928840892e-06,54.0697018660035,0.22284705461008422,0.011401377599999998,13205.229144999998,13.192569171569929,16.377525997199697,16.3775259971997,13.192569171569929,2.015103928840892e-06,0.003738187628549327,0.9999999999999998,0.22284705461008425,4.0112469829815165,0.22284705461008425,60261.6721546592,3.3933643568543137,0.8000000000000002,0.08574313095999997,1.5,1.4519999999999995,18.609539956815976,499335177.172377,0.007046276801588958,0.7089143096596531,0.004995206454469265
Zambia,3627.2020410000005,3646.962322,1912.280264,3625.806426,16211767.0,0.40922,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5416666666666667,0.425750249346411,1.0,0.1130935565387,1.5548846492800827,7.00476862453951,113559676.82994503,1.2396613127794668e-06,20.097100361694842,0.8168299089965095,0.207746102,18136.010205000002,7.004768624539512,10.891607206055244,10.891607206055248,7.00476862453951,1.2396613127794668e-06,0.0022839508820018373,0.9999999999999998,0.8168299089965095,1.7399927055546947,0.8168299089965094,42597.76766506053,3.3970553227898868,3.2000000000000006,0.1193699544,2.469788850858763,2.153655877948841,18.426146824315083,298720399.02358603,0.005079989097942581,0.38015373975507677,0.0019311768534978912
