country,gdp_pc_pp,gdp_pc_pp_A,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Spain,33320.03511,33261.07934,46443959,0.79802,26528.49179,4,0.2,1.5,0.06,0.8,0.05,0.8,0.7541666666666667,0.18299929671374224,1.0,0.4894124185439999,1.1520512654511372,19.228694163518316,893056683.353984,5.535199464328229e-08,2.570765769780823,2.3582237189660753,0.5245646000000002,166600.17554999999,19.22869416351832,22.152441444054176,22.152441444054176,19.228694163518316,5.535199464328229e-08,0.0012516811407719554,0.9999999999999998,2.358223718966075,3.9086580977338254,2.3582237189660753,910386.9716538056,3.39818144473412,3.2000000000000006,0.5002379464,0.505,0.4403600000000001,22.91206088692094,1064126816.4376597,0.0006876361567831776,0.8392389605814453,0.0005770910534769338
Sri Lanka,11639.309650000001,11417.25646,21203000,0.18407,3835.394817,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.33796080258900235,1.0,0.12642822372700002,1.3436140929962688,20.837376669688826,441814897.5274122,3.590063093550506e-07,7.612010777255137,2.076228832218614,0.35907539999999993,58196.54824999998,20.837376669688826,27.997392954465557,27.997392954465557,20.837376669688826,3.590063093550506e-07,0.00104576826621931,1.0,2.076228832218614,6.126576881956566,2.076228832218614,172199.10653595362,3.3983182057454453,3.2000000000000006,0.12173225440000002,3.395562306575224,2.9609303313335955,30.67097943725814,650316777.0081843,0.0026351201539911036,0.6793841296237263,0.0017902588122731856
St. Lucia,12010.501509999998,10703.09575,178015,0.1854,7744.445173,4,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.3333333333333333,0.8917745033119631,1.0,0.15870101368626188,2.0282364954729424,160.48304075734012,28568388.5004179,4.29057632800224e-06,0.7637869450293189,5.230248665111261,0.35,48042.00604000001,160.48304075734012,325.49756016850887,325.4975601685089,160.48304075734012,4.29057632800224e-06,0.04879741146733185,0.9999999999999998,5.230248665111261,33.62302713285811,5.230248665111262,53872.370045988864,2.655842559345947,1.8000000000000003,0.1759182180039433,1.1074680196068118,1.0077878572539947,384.27041765925344,68405898.399612,0.031994535560343436,0.41763048463347047,0.013361893391689033
St. Vincent and the Grenadines,10623.385520000002,10758.56312,109643,0.5089899999999999,7030.057145000002,4,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.6344556359052773,1.0,0.1850842430357686,1.7101398846874554,145.02434088621317,15900903.807787072,3.4105370227025135e-06,0.3739415107801717,0.0,0.20600000000000002,42493.542080000014,145.02434088621317,248.01190960002276,248.01190960002276,145.02434088621317,3.4105370227025135e-06,0.030431831900961076,0.9999999999999999,0.0,194.24911060617052,0.0,66976.38049880006,2.672591219321736,0.0,0.18458495460006102,1.1664013115605814,1.1664013115605814,254.0892186034131,27859104.19533402,0.023917913750287494,0.570761489540293,0.013651424078810348
Sudan,4386.352577,4385.046923,39578828,0.34007,2415.0381620000007,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.9487533644538988,1.0,0.06933482828315536,2.0986735481396672,7.2442010382852935,286716986.8917151,8.275786360860053e-07,32.75459249412261,0.5182485328230083,0.087520052,21931.762884999996,7.244201038285293,15.20321309645526,15.203213096455256,7.2442010382852935,8.275786360860053e-07,0.0028252378627752375,0.9999999999999998,0.5182485328230084,2.332118397703538,0.5182485328230082,23116.40064393753,3.395431712771156,2.4000000000000004,0.060035071049918745,3.0999999999999988,2.8023999999999996,16.358334081358482,647443690.9726254,0.003729370540602232,0.4428446687942747,0.0016515318618641206
Swaziland,7723.641059,7733.808563,1343098,0.21315,2775.153908,4,0.2,1.5,0.06,0.8,0.05,0.6,0.5666666666666667,0.19038060692098574,1.0,0.13244191347600576,1.1611760132154336,40.64073923308242,54584495.58247453,1.467993772850319e-06,1.9716595003277182,3.625633384478114,0.20623286199999996,38618.20529499999,40.64073923308242,47.1910515567987,47.1910515567987,40.64073923308242,1.467993772850319e-06,0.0035154573480317,0.9999999999999998,3.625633384478114,10.663627601406219,3.625633384478114,202847.3693805789,3.394411752571275,2.4000000000000004,0.1404440849682419,1.7379999999999995,1.5711519999999997,67.7973256257079,91058452.45323703,0.00877789699285764,0.5994445777618101,0.005261862756520211
Sweden,46568.17715000001,46441.20592,9903122,0.85964,51599.86887,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.357367643802592,1.0,0.43733515425,1.3676047567136649,3.977808070947364,39392718.6191764,8.133016659803371e-09,0.08054225621006528,0.9369925833452678,0.7809619200000001,232840.88575000004,3.977808070947364,5.440069239121621,5.440069239121621,3.977808070947364,8.133016659803371e-09,0.0001394574588466941,0.9999999999999998,0.9369925833452678,1.3938732644805634,0.9369925833452678,651544.3963321429,3.399788799917719,3.2000000000000006,0.4477549400000001,1.3433341999999997,1.1713874223999998,5.5623159906588455,55084293.85804541,0.00011944457204631734,0.7151352202261706,8.541902033516385e-05
Switzerland,57427.89254,56625.13501000001,8372098,0.7399,78812.65069,4,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,1.0,0.28308540003621385,1.0,0.37936930700300003,1.2757773278827997,74.70903630481008,625471373.429428,1.059703119233764e-07,0.8871938365130758,36.88613947631042,0.5862604399999999,287139.4627,74.7090363048101,95.3120947056497,95.31209470564971,74.70903630481008,1.059703119233764e-07,0.0015788172663539451,1.0,36.88613947631042,39.74390986509066,36.886139476310426,1014320.9881656473,3.3978605371318955,4.0,0.39859990440000015,1.528,1.2835199999999998,99.21992875061397,830678967.0531578,0.0017277306263938687,0.7529640188775865,0.0013009189959874172
Tajikistan,2762.5854529999992,2762.585453,8734951,0.26891,795.8438643999998,4,0.2,1.5,0.06,0.8,0.05,0.6,0.4583333333333333,0.3854263244630784,1.0,0.23513697373994638,1.4022907916366567,32.9613294776663,287915597.8822707,6.3090160142164744e-06,55.108945742396195,6.058441543407628,0.018271357400000004,13812.927264999998,32.96132947766629,46.22136880663335,46.22136880663335,32.9613294776663,6.3090160142164744e-06,0.03377472884981065,0.9999999999999998,6.058441543407628,22.1862991739868,6.058441543407628,35838.04838510244,3.3489248742222384,2.4000000000000004,0.2611664106890783,0.9381249647231472,0.848064968109725,62.331700093672794,544464346.0649272,0.022562813405820396,0.528805237593899,0.011931333903851662
Tanzania,2583.5896729999995,2583.279039,55572201,0.32316,879.1938140000002,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.4132043671227497,1.0,0.088086142352,1.4366299029243297,7.101050819107322,394621023.4306467,1.3564194441643922e-06,75.37921399141189,0.9965182309468464,0.105878854,12917.948364999995,7.101050819107323,10.201581948914885,10.201581948914885,7.101050819107322,1.3564194441643922e-06,0.002712109229741611,1.0,0.9965182309468466,2.940545599515284,0.9965182309468466,31262.855363681305,3.3956822545865677,3.200000000000001,0.09643316960000001,2.469788850858763,2.153655877948841,12.119974412572496,673533654.1703357,0.004691137505012198,0.5858965190339958,0.0027485211344964702
Thailand,15683.032420000003,15681.81409,68863514,0.5154,5907.913432,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7416666666666667,0.24033636299972685,1.0,0.317710060014,1.2229311299623107,90.92084453751745,6261128850.701156,1.2572949091570658e-06,86.58174557886632,47.749534320039054,0.4379695,78415.16210000002,90.92084453751747,111.18993114739378,111.1899311473938,90.92084453751745,1.2572949091570658e-06,0.01049151889595427,0.9999999999999998,47.74953432003904,98.02290053517282,47.74953432003904,326272.5670026435,3.3841203700343847,3.2000000000000006,0.3201223472000001,1.1323577999999999,0.9874160015999999,168.0223407826286,11570608816.797316,0.01071363855426045,0.5411235441312072,0.005797402065022157
Timor-Leste,1984.6607670000005,2151.107055,1268671,0.33401,1161.760935,4,0.2,1.5,0.06,0.8,0.05,0.4,0.4166666666666667,0.12895241137016927,1.0,0.12287042538799997,1.0852387101784968,18.090036268436258,22950304.4027133,3.816394274920248e-06,4.841748741157346,1.376839484428796,0.6199999999999999,9923.303835000004,18.090036268436254,19.632007627039993,19.632007627039993,18.090036268436258,3.816394274920248e-06,0.005269091900973831,1.0,1.3768394844287961,8.621405679973398,1.3768394844287957,76953.22429073686,3.39110072115786,2.4000000000000004,0.1250361756,1.1697361,1.0574414344,22.959233558768545,29127713.79823645,0.011568341522402121,0.7879198677138481,0.009114926121999696
Togo,1382.1097469999995,1382.109747,7606374,0.4046300000000001,578.4616936000001,4,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.3708920312086315,1.0,0.10278423945220504,1.3843235532798406,4.393738808930714,33420420.639041547,2.23134852936214e-06,16.972471438678422,0.04493005087230345,0.07841074000000003,6910.548734999998,4.393738808930714,6.0823561201625,6.0823561201625,4.393738808930714,2.23134852936214e-06,0.0017911971542134628,0.9999999999999998,0.044930050872303465,0.8986010174460691,0.04493005087230345,18632.238369965748,3.396685424799899,0.8000000000000002,0.10168291531010154,3.48959543980949,3.377928385735587,7.801066944090483,59337832.7757893,0.005644318015283113,0.5632228053444778,0.00317900862682413
Tonga,5327.2672,5332.472445,107122,0.23801,3688.874636,4,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3578357636224098,1.0,0.11782355624494474,1.368183444664635,216.61873221080538,23204631.83188589,1.2457249407105296e-05,1.3344454709879332,8.867609770482911,0.008,21309.068800000005,216.61873221080538,296.3741632150659,296.3741632150659,216.61873221080538,1.2457249407105296e-05,0.051542579634233296,1.0000000000000002,8.867609770482911,52.451176822891995,8.867609770482911,59549.85768970103,2.6566689484528903,1.8000000000000003,0.12997089919436253,1.2008143327411132,1.0927166128121795,329.5686059325662,35304048.20470835,0.06186447826994039,0.6572796325604152,0.04066226154580821
Trinidad and Tobago,30464.759169999987,29578.95639,1364962,0.08352000000000001,15377.09881,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6666666666666667,1.0787654875020771,1.0,0.19192531842073,2.2593940429850314,246.73684337869923,336786415.2118759,1.9157302939226914e-06,2.6148990534533048,27.231967564417964,0.44948463999999994,152323.7958499999,246.73684337869915,557.4757541147636,557.4757541147636,246.73684337869923,1.9157302939226914e-06,0.03156535012448938,0.9999999999999997,27.231967564417968,61.34322250896578,27.231967564417964,141201.95502612114,3.358751494831325,2.4000000000000004,0.2207759892400564,1.5220902658355266,1.375978265835527,693.2649447852634,946280305.5639827,0.022756291652157635,0.3559055527538972,0.008099090559090059
Tunisia,10752.016830000002,10752.01683,11403248,0.67047,3688.646375,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.4958333333333334,0.2492656432691207,1.0,0.15782319617667426,1.2339694724634798,25.72631573304996,293363558.43027043,7.462917349569725e-07,8.510149734064626,6.578488918204323,0.12184147199999999,53760.08415,25.72631573304996,31.745488253540582,31.745488253540582,25.72631573304996,7.462917349569725e-07,0.004850513084722707,0.9999999999999998,6.578488918204323,25.263718838599274,6.578488918204323,215673.86281132093,3.392208989407349,2.4000000000000004,0.1788690352683815,0.96380195,0.8712769628000001,56.6110692178188,645550061.8359538,0.005265158166406887,0.45443967210837266,0.0023926967507406664
Turkey,23756.48429,23679.39639,79512426,0.73887,10787.60934,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6541666666666667,0.4121669094199699,1.0,0.220813510652,1.4353474016355066,68.7754636833074,5468503966.734667,5.448505034628428e-07,43.32238533765203,23.164629757777764,0.10740712399999999,118782.42144999997,68.7754636833074,98.71668309411241,98.71668309411238,68.7754636833074,5.448505034628428e-07,0.0049466998276154325,0.9999999999999998,23.164629757777767,40.85872960705535,23.16462975777776,288190.0966216791,3.392896488894799,3.200000000000001,0.23219133080000004,1.58020965,1.3779428148,135.71839183450697,10791298587.58024,0.005712898852278237,0.5067512424341956,0.0028950185912928863
Uganda,1687.0827359999998,1713.851192,41487965,0.16444,615.3088032,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5791666666666667,0.5735745521051661,1.0,0.125649487032,1.6348789191277284,2.9767944422582233,123501143.6326037,1.5090264710898048e-06,62.60643741664734,0.5513835764002717,0.201026354,8435.413679999998,2.9767944422582238,4.866698480224553,4.866698480224554,2.9767944422582233,1.5090264710898048e-06,0.002798706506837893,0.9999999999999998,0.5513835764002717,1.4280437949935094,0.5513835764002717,14706.743262998445,3.3958496742685567,2.4000000000000004,0.1182971316,2.228082387934378,2.014186478692677,7.1149800328654536,295186042.5792208,0.004217327272125825,0.41838408941526756,0.0017644626305145378
Ukraine,7668.055775999999,7668.055776,45004645,0.69915,2185.728031,4,0.2,1.5,0.06,0.8,0.05,0.0,0.1,0.2458541924399426,1.0,0.4150994304999999,1.229752249849532,45.19933371686492,2034179968.164036,1.388989130538108e-06,62.510962728726206,0.0,0.09367788999999999,38340.27888,45.19933371686492,55.58398233001442,55.58398233001442,45.19933371686492,1.388989130538108e-06,0.003360588287068351,0.9999999999999998,0.0,20.597129005403158,0.0,155947.2242449792,3.3933026986299133,0.0,0.43404102799999994,2.3612332645454366,2.3612332645454366,63.45879716675722,2855940638.6169147,0.00827573494775232,0.7122626922487985,0.005894497254223537
United Kingdom,39254.77216999999,38901.04676000001,65637239,0.82835,39899.38839,4,0.2,1.5,0.06,0.8,0.05,0.8,0.8666666666666667,0.3031281747480405,1.0,0.4948148553260001,1.3005541301858066,21.946352015558976,1440497952.4233763,5.580015463037523e-08,3.662568085710897,2.844748333172382,0.5754504199999999,196273.8608499999,21.94635201555897,28.54241875634682,28.542418756346823,21.946352015558976,5.580015463037523e-08,0.0007098766960079181,0.9999999999999998,2.844748333172382,4.103002403614012,2.8447483331723826,647494.6151513046,3.3989522666804217,3.9999999999999996,0.5257576004000002,1.3463067499999994,1.13089767,29.53014754413325,1938277352.0595372,0.0007522689831505716,0.7431846380977211,0.0005590747519948982
United States,53445.37059,53272.51571,323127513,0.81788,57466.78711000001,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.3187368533465751,1.0,0.18056135893999997,1.3198495196419813,129.33755787081827,41792523412.291084,2.3954364284027936e-07,77.40314156593972,8.240383511475263,0.5922363800000001,267226.85295000003,129.3375578708183,170.70611362746646,170.7061136274665,129.33755787081827,2.3954364284027936e-07,0.002652264544612358,0.9999999999999998,8.240383511475263,15.54531947338701,8.240383511475265,838393.3333853733,3.3965116772677706,3.2,0.257223638,1.5068294832172462,1.3139748968341605,201.4581999317373,65096687117.39905,0.0037694228276046707,0.6420069171403467,0.002419995528948923
Uruguay,20046.926830000004,20046.92683,3444006,0.9546,15220.566030000002,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6208333333333333,0.29188665397069,1.0,0.407678679358,1.2866574047129007,11.406393383074535,39283687.249669,8.960566719416127e-08,0.3086024554506946,1.0154871881455463,0.15115123999999996,100234.63415000003,11.406393383074535,14.676120507401086,14.676120507401086,11.406393383074535,8.960566719416127e-08,0.00046835000579974667,0.9999999999999998,1.0154871881455463,2.4535260921637354,1.0154871881455463,343402.5940770321,3.3992725414221834,2.4000000000000004,0.4434445586000001,2.300699,2.079831896,17.304804862174503,59597851.774158165,0.0008632148462914553,0.6591460275872317,0.0005689846368873355
Uzbekistan,6038.928299000001,6038.871414,31848200,0.36479,2110.647872,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.730183656731034,1.0,0.2461273144457953,1.8284785020176382,14.624005797940649,465748261.45397323,1.1703498509370296e-06,37.27353612261269,0.0,0.021807919600000003,30194.641494999996,14.62400579794065,26.73968021491576,26.73968021491576,14.624005797940649,1.1703498509370296e-06,0.012457658813355518,0.9999999999999998,0.0,9.347516420841494,0.0,41352.11904108984,3.375695101599736,0.0,0.276177589925303,0.9381249647231471,0.9381249647231471,37.3708675026455,1190194862.3977544,0.006188327738356129,0.3913210148762377,0.0024216226909602933
Vanuatu,2856.4753100000007,2856.4753100000007,270402,0.26441,2860.566475,4,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.25,0.29706761565836304,1.0,0.11827400643883697,1.2930620899583614,200.9514556511821,54337675.51099094,2.881193516301087e-05,7.790804891948464,6.619583668070932,0.19000000000000006,11425.90124,200.95145565118207,259.8427092244924,259.8427092244924,200.9514556511821,2.881193516301087e-05,0.0875811873782935,0.9999999999999997,6.619583668070933,59.52326272921486,6.619583668070932,38462.29153816667,2.5922633975691607,1.8000000000000003,0.12222778084366676,1.091206255700487,0.9929975050164286,299.2871042058301,80927831.55146487,0.10477496625231814,0.6714337264360741,0.07034944602800787
Vietnam,5837.628703999999,5955.261888,92701100,0.34236,2185.690282,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.6041666666666667,0.2697045509948559,1.0,0.1683879096759999,1.2592359729002243,87.2126021847142,8084704156.385409,4.077527637445739e-06,377.9912972716212,11.726270738186816,0.16609443799999996,29188.14351999999,87.21260218471421,109.82124596122883,109.82124596122881,87.2126021847142,4.077527637445739e-06,0.021319892502768483,1.0,11.726270738186816,36.393425359063386,11.726270738186816,108222.658506629,3.366271337371103,3.2,0.15519878919999996,1.1664796,1.0171702112000003,123.74361151343348,11471168905.267948,0.021197581721606098,0.7047846843814357,0.014939730943311844
"Yemen, Rep.",2325.0699600000003,2325.0699600000007,27584213,0.35187,990.334774,4,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.16666666666666666,0.2191314756601725,1.0,0.08192533763040002,1.1967177284236674,11.612496849100221,320321586.54740936,2.0818754797073623e-06,57.426896671725075,0.18310744780663307,0.011401377599999998,11625.349800000004,11.612496849100221,13.896880850582214,13.896880850582214,11.612496849100221,2.0818754797073623e-06,0.003738187628549327,0.9999999999999998,0.18310744780663307,3.295934060519395,0.18310744780663307,53051.93954896971,3.3933643568543137,0.8000000000000002,0.08574313096000001,1.5,1.4519999999999995,15.881184380639333,438069972.6478284,0.006830411408626746,0.7312110086233212,0.004994472015414204
Zambia,3646.9623220000003,3636.059711,16591390,0.41379,1178.387905,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5541666666666667,0.425750249346411,1.0,0.11274077568299998,1.4521390750844618,6.932510723831568,115019989.09827185,1.2118551857378815e-06,20.10636201009963,0.6391776407463159,0.207746102,18234.811610000004,6.932510723831568,10.066969710517885,10.066969710517885,6.932510723831568,1.2118551857378815e-06,0.0022839508820018373,0.9999999999999998,0.6391776407463159,1.3308499171120514,0.6391776407463159,42829.831897909884,3.3970553227898868,3.2000000000000006,0.1193699544,2.469788850858763,2.153655877948841,18.159983239609783,301299364.3218294,0.0049794820006944344,0.3817465375579571,0.0019009000125972694
Zimbabwe,1879.62812,1859.937441,16150362,0.32277,1008.597331,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.4166666666666667,19.14376169472781,1.0,0.11631409923100003,24.591274037968564,0.05241250458139589,846480.922316202,2.2284172768540267e-07,3.598974570824675,0.0034310868168408847,0.06672092299999999,9398.140599999999,0.05241250458139589,1.2888902631773893,1.288890263177389,0.05241250458139589,2.2284172768540267e-07,0.0008348038690414647,1.0,0.0034310868168408843,0.011229011400570168,0.0034310868168408847,490.9244457732801,3.3985850338254293,3.200000000000001,0.12274896690000006,3.266403415957444,2.8483037787148904,1.2355981948051378,19955358.132649496,0.0006573631143617588,0.0424187286787528,2.7884507591531394e-05
