country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,20.0,0.0834408819573,1.16725843359,3.79762214919,299010158.575,3.87671934565e-06,305.237967538,0.0,0.0141920835,185.576976233,3.79762214919,4.43280648123,4.43280648123,3.79762214919,3.87671934565e-06,0.0020784282493,0.25,0.0,0.0,782.840235128,0.166791731355,0.0,0.0197872054656,0.155,0.155,5.33474045424,420036940.62,0.00718669492645,0.711866337597,0.00511596619672
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,20.0,0.153842015674,1.29544690512,18.0713285429,92630395.3432,1.04827489878e-06,5.37326948995,0.0,0.029115569,1325.3493178,18.0713285429,23.4104466323,23.4104466323,18.0713285429,1.04827489878e-06,0.00340511881604,0.25,0.0,0.0,3555.56577838,0.16391121008,0.0,0.0393905372897,0.091718404804,0.091718404804,27.531771066,141122930.297,0.00519330464358,0.656380895352,0.00340878595178
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,3.0,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,20.0,0.196189451166,1.3985506824,21.0288927842,102143094.169,2.53048884281e-07,1.22912776635,0.0,0.067281805,3850.37312617,21.0288927842,29.4099723535,29.4099723535,21.0288927842,2.53048884281e-07,0.00158017156012,0.25,0.0,0.0,7990.03746525,0.167868364418,0.0,0.052160577834,0.0992084334662,0.0992084334662,32.9087745005,159846934.753,0.0021367263264,0.639005648291,0.00136538019142
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,20.0,0.109442382129,1.48742437484,4.52640709193,107257375.811,5.54994673261e-07,13.151108823,0.0,0.027103921,862.036003197,4.52640709193,6.73268823898,6.73268823898,4.52640709193,5.54994673261e-07,0.00108527594739,0.25,0.0,0.0,1496.65150219,0.168120511227,0.0,0.0276849275902,0.169686980083,0.169686980083,7.64610594745,181181507.196,0.00221745551204,0.5919885394,0.00131270824976
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,20.0,0.319203080089,1.1610864426,54.0408884094,225382929.2,3.1917570591e-07,1.33115419907,0.0,0.070753645,5352.13787864,54.0408884094,62.7461428782,62.7461428782,54.0408884094,3.1917570591e-07,0.00110940058719,0.25,0.0,0.0,23217.4236337,0.168286734413,0.0,0.0886451644999,0.12323748982,0.12323748982,68.0283762519,283719145.996,0.003177626296,0.794387451044,0.00252426645365
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,20.0,0.37022945668,1.13390402972,24.0415220343,28131585.9704,1.08465354441e-07,0.126918022866,0.0,0.06058274,7798.87655531,24.0415220343,27.2607787154,27.2607787154,24.0415220343,1.08465354441e-07,0.00127422804981,0.25,0.0,0.0,38656.5663457,0.167633242392,0.0,0.0967514915001,0.0432450380953,0.0432450380953,40.6562238739,47572863.9605,0.00130327181055,0.591336817431,0.000770672604697
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,20.0,0.486997761933,1.16985043078,27.7856570549,293461912.478,9.41650621798e-08,0.994536828165,0.0,0.100043095,7767.93709292,27.7856570549,32.5050628753,32.5050628753,27.7856570549,9.41650621798e-08,0.000457710869771,0.25,0.0,0.0,32393.4218053,0.169297335677,0.0,0.1203177256,0.1177,0.1177,35.0915795568,370624384.669,0.00112937254567,0.79180411386,0.000894241827738
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,20.0,0.451262143978,1.16069307742,1.71357351836,9820692.03539,3.23411818879e-09,0.0185351129659,0.0,0.16769243,11421.6211329,1.71357351836,1.9889329204,1.9889329204,1.71357351836,3.23411818879e-09,3.47496238128e-05,0.25,0.0,0.0,49636.332624,0.169947239182,0.0,0.1213119156,0.065,0.065,2.14825567403,12311906.762,4.70216891507e-05,0.79765809027,3.75072307692e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,20.0,0.0997042200049,1.1894982984,3.91102095686,3685484.11134,4.4880353189e-07,0.422922378616,0.0,0.009634037,784.818383808,3.91102095686,4.6521527732,4.6521527732,3.91102095686,4.4880353189e-07,0.000879495775055,0.25,0.0,0.0,3011.59837984,0.168674938355,0.0,0.0323872711861,0.0895120068466,0.0895120068466,5.37118710367,5061446.85696,0.00171096498709,0.728148336927,0.00124583630989
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,20.0,0.145975100282,2.33358999477,117.137653949,8614654.4844,4.8271967044e-06,0.355006527232,0.0,0.088,2034.80770828,117.137653949,273.351257267,273.351257267,117.137653949,4.8271967044e-06,0.0266132331744,0.2,0.0,0.0,1382.61621598,0.0992229923614,0.0,0.0453464951783,0.128868019713,0.128868019713,337.050562468,24787709.5156,0.0331284927904,0.347537334137,0.0115133880683
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,20.0,0.156371125704,1.29960056935,95.2893991349,1014716895.9,1.26361950715e-06,13.4560200352,0.0,0.075979255,3524.71896745,95.2893991349,123.838157369,123.838157369,95.2893991349,1.26361950715e-06,0.00817139753699,0.25,0.0,0.0,9345.65885643,0.158730857618,0.0,0.0420897334228,0.0774498684608,0.0774498684608,143.926058208,1532638513.32,0.0102083357239,0.662071902205,0.00675865225106
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,20.0,0.204859374659,1.18654608272,60.6914415551,994433396.898,1.22953394454e-06,20.1459972895,0.0,0.0397720675,2615.61033173,60.6914415551,72.0131922318,72.0131922318,60.6914415551,1.22953394454e-06,0.00216747159511,0.25,0.0,0.0,10158.7566029,0.166926936505,0.0,0.0545111440422,0.170284254835,0.170284254835,89.5283526993,1466928146.91,0.00855711873567,0.677901912916,0.00580088715996
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,20.0,0.122676409209,1.40883012603,3.90395029301,373563854.228,8.20322734877e-08,7.84956004947,0.0,0.0119283755,2579.81423187,3.90395029301,5.50000278334,5.50000278334,3.90395029301,8.20322734877e-08,0.000331039100325,0.25,0.0,0.0,5235.24273006,0.169518560307,0.0,0.0300552726401,0.145,0.145,5.85066935326,559842833.38,0.000566966148277,0.667265582328,0.00037831699709
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,20.0,0.216037682101,1.07013523394,60.8912821086,386338257.203,1.50926555842e-06,9.57587039233,0.0,0.043502575,1997.49931401,60.8912821086,65.161906424,65.161906424,60.8912821086,1.50926555842e-06,0.00195934978277,0.25,0.0,0.0,14879.6641435,0.167047979219,0.0,0.0524344460101,0.123,0.123,73.3437044131,465345414.952,0.00917944050078,0.830218252484,0.00762093905134
