country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,aid,need
Angola,flood,500,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,67.9613630745,0.0240507060731,0.0123216985876,0.5,52.7163537089,0,0.0
Angola,flood,1000,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,81.5413988114,0.0288565168042,0.0148569790683,0.5,52.7163537089,0,0.0
Angola,flood,1500,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,89.3904702116,0.0316342084316,0.0163338114104,0.5,52.7163537089,0,0.0
Angola,surge,1,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,20,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,50,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,100,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,250,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,500,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,1000,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,surge,1500,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,tsunami,1,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
Angola,tsunami,20,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0,0.0,0.0,0.5,52.7163537089,0,0.0
