country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.14597510012200005,2.33358999477393,224.1530596935562,16484888.469043203,9.739069964965334e-06,0.7162404224334457,0.0,0.43999999999999995,40605.37007999999,224.1530596935562,523.0813373988462,523.0813373988462,224.1530596935562,9.739069964965334e-06,0.11509236986532795,1.0,0.0,23.73327830695948,0.0,27590.63812278268,2.554681980798765,0.0,0.22673247580000006,1.1842881578295288,1.1842881578295288,677.7543361686328,49844087.14484976,0.06676499535242092,0.3307290676452189,0.022081124664243546
Dominican Republic,14098.87587,14098.875869999998,10648791,0.049,0.7984100000000001,6722.223536,3.0,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.156210215263,1.2996005693521007,160.84512143055636,1712806081.4836159,2.018596633067194e-06,21.495613658836234,19.502181542932707,0.30391701999999987,70494.37934999997,160.84512143055636,209.0344113886588,209.03441138865878,160.84512143055636,2.018596633067194e-06,0.01583372895475602,1.0,19.50218154293271,32.503635904887844,19.502181542932707,186913.177131197,3.3763787943614654,3.2000000000000006,0.16835893340000002,1.5489973692170458,1.3507257059572642,229.94690892861394,2448656574.2768435,0.016309591704250812,0.6994880782697978,0.011408364958571436
Ecuador,10424.26415,10462.44133,16385068,0.047,0.63976,5968.984138000002,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4708333333333333,0.25747347179967145,1.0,0.205029506352,1.186546082720012,198.3933233671745,3250688094.117143,3.828908096858094e-06,62.73691953277046,12.949404795070462,0.15908827,52121.32075000001,198.3933233671745,235.40282067912557,235.40282067912557,198.3933233671745,3.828908096858094e-06,0.007388595937100493,0.9999999999999998,12.949404795070462,34.492050750350046,12.949404795070462,202433.75127420222,3.3891838696986816,2.4000000000000004,0.2180445762,3.405685096709339,3.0787393274252426,277.27720016475297,4543205779.5490885,0.02659921085794367,0.7155053615994855,0.019031877983173948
"Egypt, Arab Rep.",10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1.0,0.12267640883099996,1.408830126034286,8.211913909838207,785787210.5179708,1.9293337834544922e-07,18.46154049475,1.2222605279749919,0.04771350199999999,51596.28465,8.211913909838207,11.569191708580062,11.569191708580066,8.211913909838207,1.9293337834544922e-07,0.0007473754178204261,0.9999999999999998,1.2222605279749916,3.893927345761036,1.2222605279749916,104704.85462666182,3.398875721469135,2.4000000000000004,0.12022109019999996,2.9000000000000004,2.6216000000000004,13.761398334239722,1316810055.3189962,0.001333564851383124,0.5967354269083363,0.0007957853909000604
El Salvador,7989.997255999999,7989.9972560000015,6344722,0.059,0.67189,4223.584579,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.13424357530792413,1.0,0.216128328528,1.0701352339359869,212.58929134159723,1348819953.7394416,6.1619223931871295e-06,39.09568457034704,23.377406492927896,0.1740103,39949.98627999999,212.58929134159717,227.4992910221258,227.49929102212576,212.58929134159723,6.1619223931871295e-06,0.00788583807027496,0.9999999999999998,23.377406492927896,79.7541699702477,23.377406492927896,297593.28286932054,3.387750369450874,2.4000000000000004,0.2097377844,2.46,2.22384,299.4424752505365,1899879260.4565346,0.037477168721888304,0.7099503541163582,0.026606929205383104
Estonia,28109.817039999994,27735.13851,1316481,0.075,0.6746800000000001,17574.68736,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,1.0,0.39726146249999994,1.2078831330615611,64.2202753578874,84544772.32342696,3.283861717260016e-07,0.4323141557400183,0.0,0.3405986400000001,140549.08519999997,64.2202753578874,77.5705874053612,77.5705874053612,64.2202753578874,3.283861717260016e-07,0.004467297599557572,0.9999999999999998,0.0,44.05747809224442,0.0,501852.7768190332,3.3912406419302297,0.0,0.4169368999999999,0.9381249647231472,0.9381249647231472,105.2986714573759,138623700.2988777,0.003745974984737073,0.6098868529778486,0.002284620894775038
Ethiopia,1608.2934759999994,1608.293476,102403196,0.066,0.19922,706.7577541,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5791666666666667,0.3781161653838428,1.0,0.11454857269755475,1.3005128940178288,4.82649127008474,494248131.52277666,1.639273143425136e-06,167.86680900370027,1.0132503029572097,0.15016708999999998,8041.467379999996,4.826491270084741,6.276914129609694,6.2769141296096915,4.82649127008474,1.639273143425136e-06,0.0041680229682812975,0.9999999999999998,1.01325030295721,2.385677626321749,1.0132503029572097,21267.18748413399,3.3933813343316177,3.2000000000000006,0.11764644148738254,1.7902401369303214,1.5610893994032404,7.194003155159619,736688915.1224289,0.004473066180092881,0.670904803068251,0.003001001584666468
Fiji,8447.264216000001,8862.740443,898760,0.076,0.54099,5153.351544,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.7,0.33613901941237423,1.0,0.191434908688,1.2608585947675097,226.0547971364761,203169009.4743793,6.357375238063322e-06,5.713754568961791,75.21207167711306,0.6,33789.05686400001,226.05479713647608,285.02313385795173,285.02313385795173,226.0547971364761,6.357375238063322e-06,0.04546432937666354,0.9999999999999999,75.21207167711307,134.0295077566249,75.21207167711306,100521.07881753442,2.6662175126483407,2.9999999999999996,0.19973563460000007,1.1360000000000001,0.9655999999999998,335.82866404546826,301829370.09750503,0.03975590859456884,0.6731253801071319,0.02676071108422354
France,38061.09426,38058.87305,66896109,0.079,0.7975,36854.96828,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,1.0,0.44393288542000003,1.1544045583839209,62.39715277748165,4174126733.4920664,1.523540029275272e-07,10.191889986426178,24.32899030377473,0.56031652,190305.47129999998,62.39715277748165,72.03155759650276,72.03155759650276,62.39715277748165,1.523540029275272e-07,0.001696213143619008,0.9999999999999998,24.32899030377473,35.44618360695602,24.32899030377473,851672.2751666196,3.397464245038634,4.0,0.45615061600000006,1.528,1.2835199999999998,76.96482678775266,5148647441.959621,0.0020221390972628506,0.8107229676428097,0.0016393946099194905
Gabon,16786.00072,16785.99801,1979786,0.058,0.87366,7179.340661,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5541666666666667,0.3299123735952057,1.0,0.14961886197400004,1.2549765065300778,108.52577897358526,214857817.85099858,1.6178837645504058e-06,3.2030636266841896,14.626079406281521,0.21147534400000004,83930.00359999998,108.52577897358529,136.19730296472548,136.19730296472548,108.52577897358526,1.6178837645504058e-06,0.007008078803277253,1.0000000000000002,14.62607940628152,49.695696294720854,14.626079406281521,254400.8964725283,3.3900336743945965,0.8000000000000002,0.16140047460000007,2.007962056253177,1.9437072704530751,239.40531359152234,473971288.17410564,0.014262200841340267,0.4533139943533329,0.006465255231657422
Georgia,9276.766243,9267.299004,3719300,0.067,0.5382600000000001,3853.649904,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6291666666666667,0.3632651483124993,1.0,0.5731474039568999,1.28648367260485,84.66002366305796,314876026.0100115,1.9583324988693577e-06,7.2836260630448,0.9980469927460035,0.008780484399999998,46383.83121499999,84.66002366305797,108.9137381648643,108.9137381648643,84.66002366305796,1.9583324988693577e-06,0.016829710229913992,0.9999999999999998,0.9980469927460036,2.3794497840302067,0.9980469927460036,127685.88297135035,3.3747861070443284,2.4000000000000004,0.6317669984399997,1.3431918000000005,1.2142453872000003,119.05434006716484,442798807.0118062,0.012833603536900594,0.7111040522781175,0.009126027480420794
Germany,44356.85773,44072.39216,82667685,0.078,0.7551,41936.05858,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,1.0,0.464361956386,1.201229916171454,41.190388189242626,3405114035.8560305,7.951996884851375e-08,6.573731735978747,6.98183554829318,0.5965660000000002,221784.28865,41.190388189242626,49.479126551633556,49.479126551633556,41.190388189242626,7.951996884851375e-08,0.0011319162754625095,0.9999999999999997,6.98183554829318,9.520684838581605,6.98183554829318,812344.747843338,3.3983388325376764,3.2000000000000006,0.4950705503999998,1.26275525,1.1011225779999998,50.54708568449964,4178610557.034226,0.0011395551504612778,0.8148914547980306,0.0009286137543819793
Ghana,3980.202105999998,3980.202106,28206728,0.054000000000000006,0.54682,1513.461034,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.4079350165763704,1.0,0.195803902202,1.3286816897071048,6.991978082413539,197220823.95260027,6.245743087711738e-07,17.617197643296514,0.31471041436624814,0.20917837999999994,19901.01052999999,6.99197808241354,9.290113252936262,9.290113252936262,6.991978082413539,6.245743087711738e-07,0.0012653602979465248,0.9999999999999998,0.3147104143662482,0.7098731151118377,0.31471041436624814,48784.75669242842,3.39817332246056,3.2000000000000006,0.26396411359999994,3.48959543980949,3.0429272235138747,10.671241793114472,301000814.6806122,0.0026810803845935347,0.6552169108308513,0.0017566892072825666
Greece,24223.992290000002,24263.87813,10746740,0.059,0.7832899999999999,18103.96932,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.2367917503163358,1.0,0.505664739768,1.1670088046671074,448.18755005585444,4816555071.687254,2.586066750863717e-06,27.79178699417713,142.38722623451662,0.14366985999999998,121119.96145,448.18755005585444,523.0388170573622,523.038817057362,448.18755005585444,2.586066750863717e-06,0.026921921073011147,0.9999999999999998,142.38722623451662,348.22986672305836,142.38722623451665,511504.1435700059,3.36230603007375,3.9999999999999996,0.4885035384,1.0103888699999999,0.8487266508,663.435446057822,7129768245.567438,0.027387535387042593,0.675555628990002,0.0185018036948795
Guatemala,7366.768479999997,7366.76848,16582469,0.045,0.5203,4146.744129,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.5708333333333333,0.6475627728005022,1.0,0.05960050464499999,1.5550494079996444,48.531238127061265,804767751.7736115,4.264456128311616e-06,70.7152115495874,10.451887941891565,0.177810088,36833.84239999999,48.53123812706126,75.46847311897638,75.46847311897639,48.531238127061265,4.264456128311616e-06,0.03572866219420481,1.0,10.451887941891565,39.23545004255435,10.451887941891565,56880.72870635441,3.3417258077364367,1.6000000000000003,0.0690831692,0.9828090559822139,0.9199092763993522,183.46774006880037,3042348112.19094,0.02490477888193392,0.26452191599930347,0.006587859827388152
Guinea,1823.338788,1215.025377,12395924,0.076,0.37651,508.1450784,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3510694892836516,1.0,0.07727869865088091,1.274962872381474,7.984743964668176,98978279.34548539,2.319440146067681e-06,28.751603773203865,0.5400017134039553,0.03659406579999999,9116.693940000001,7.984743964668176,10.180252100423978,10.180252100423976,7.984743964668176,2.319440146067681e-06,0.0026178411386104583,0.9999999999999998,0.5400017134039552,2.700008567019777,0.5400017134039554,25968.345920924043,3.39592064085499,2.4000000000000004,0.0695644249892488,3.4400000000000004,3.109759999999999,12.28733226393443,152312836.90647912,0.006738918924338941,0.6498354397158171,0.004379188342407038
Guinea-Bissau,1491.681953,1466.267695,1815698,0.045,0.5009399999999999,620.2147647,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.16666666666666666,0.4231887629374076,1.0,0.09027000656517369,1.3430913549878307,1.7226783406384383,3127863.617740531,7.67755798392551e-07,1.3940126676297582,0.011097065126447496,0.00020000000000000004,7458.409765000001,1.7226783406384385,2.3137143867362675,2.3137143867362675,1.7226783406384383,7.67755798392551e-07,0.0007626742073540664,1.0000000000000002,0.011097065126447496,0.33291195379342486,0.011097065126447496,17624.3095710534,3.3985754576124756,0.8000000000000002,0.08707872789798046,3.4020000000000006,3.2931359999999996,3.0096091633573976,5464541.3386897,0.0020175944056335967,0.572392708532522,0.0011548563265606783
Guyana,7266.335284999999,7248.230183,773303,0.045,0.28661,4456.553697,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3808481921743437,1.0,0.1951052074018167,1.3030937414147443,72.38342094401618,55974316.566270545,3.184881945142322e-06,2.4628787628243933,0.0,0.68,36331.676425,72.38342094401618,94.32238281433641,94.32238281433641,72.38342094401618,3.184881945142322e-06,0.014383453935177376,0.9999999999999998,0.0,14.682944275881063,0.0,95396.74119909747,3.3758035792801335,0.0,0.21436110998930857,1.482,1.482,134.22640034963487,103797678.0695737,0.01847236537883414,0.5392636676203102,0.009961475503812538
Haiti,1653.9618480000001,1653.961848,10847334,0.055,0.5979399999999999,739.5954363,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.25,0.1333669537730951,1.0,0.026410021335,1.0693071211172875,80.7230875922378,875630292.624259,4.3794394169614986e-05,475.0524208854664,6.9396747582927185,0.11078162999999999,8269.809239999999,80.72308759223779,86.31777240095442,86.31777240095442,80.7230875922378,4.3794394169614986e-05,0.05308586151058452,1.0,6.9396747582927185,66.57317388238798,6.9396747582927185,62007.93379497821,3.3258507575541927,2.4000000000000004,0.0246083234,0.8973663851275477,0.8112372674307283,200.4384299502489,2174222596.105953,0.12118685215902808,0.40273258781898363,0.04880589457964196
Honduras,4392.265946999999,4392.265947,9112867,0.032,0.55315,2361.15762,3.0,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.5916666666666667,0.3635926941047578,1.0,0.15814311766399994,1.286793093328051,120.64789497311787,1099448220.7199917,1.1818210123455115e-05,107.69777703310002,4.608589753666691,0.17042607599999998,21961.329734999996,120.64789497311787,155.24887797597617,155.24887797597617,120.64789497311787,1.1818210123455115e-05,0.025374381334070467,0.9999999999999998,4.608589753666692,23.36749734253533,4.608589753666692,60400.91038977953,3.355713691561798,1.6000000000000005,0.17661632239999997,2.265503315887336,2.120511103670546,234.0772570506583,2133114911.2274613,0.053293051895124316,0.51541912483624,0.027468258167637295
Hungary,25664.136000000002,25381.28792,9817958,0.078,0.71672,12664.84744,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.22126941170098394,1.0,0.5782193994400001,1.1523454099490313,231.0774998881234,2268709188.6466002,1.0115343558432147e-06,9.931201821225738,14.130895160008533,0.21281976,128320.68,231.07749988812336,266.2810963385768,266.2810963385768,231.0774998881234,1.0115343558432147e-06,0.005777260860863133,0.9999999999999997,14.130895160008533,23.573319080644456,14.130895160008535,579929.5935825431,3.3923804712501138,3.9999999999999996,0.6243133759999999,2.4404199999999996,2.0499528,283.041053000805,2778885170.637677,0.011028660890855822,0.8164098368001275,0.009003907238027551
India,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7875,0.4525301642355351,1.0,0.13688150290589995,1.3708091209429167,16.635438683707008,22028171366.18829,7.662951025479196e-07,1014.7060235044474,4.50178494951327,0.16562910399999997,30463.240485000006,16.635438683707008,22.80401107851219,22.80401107851219,16.635438683707008,7.662951025479196e-07,0.0027417589799317204,1.0,4.5017849495132705,6.596021904048747,4.50178494951327,67317.5909421683,3.39608005993553,3.2000000000000006,0.14607166064116445,2.7888669600000005,2.431891989119999,24.795849535067156,32833953652.430145,0.004069798409541583,0.670896097356156,0.002730411869987739
Indonesia,10764.548,10764.548,261115456,0.07200000000000001,0.54466,3570.294888000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6333333333333333,0.30997681866727844,1.0,0.15882024994016108,1.2361441051712403,35.089603667932764,9162437862.611538,6.430335448262167e-07,167.90599728059402,5.515755370116157,0.30853852000000004,53822.73999999999,35.08960366793277,43.37580672691023,43.37580672691023,35.089603667932764,6.430335448262167e-07,0.00554765501673547,1.0000000000000002,5.515755370116157,13.063631139748791,5.515755370116157,173634.72607857184,3.391316279327955,3.2000000000000006,0.1707632207360449,1.0875826,0.9483720271999999,48.86468628813092,12759324842.422253,0.004539409020065767,0.7180973896164339,0.0032597377677105214
"Iran, Islamic Rep.",18497.67701,16010.11144,80277428,0.063,0.73879,4957.581276,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.31799517747918205,1.0,0.16354622943540267,1.24371876019995,126.81485828377599,10180370655.20603,1.2808793392250401e-06,102.82569893132573,16.00243506133673,0.23857387999999996,92488.38504999995,126.81485828377595,157.7220183196302,157.72201831963022,126.81485828377599,1.2808793392250401e-06,0.007469144343243897,0.9999999999999997,16.00243506133673,64.00974024534692,16.00243506133673,290848.3889069508,3.387941931040239,1.6000000000000003,0.18194494408357897,1.7873266726933488,1.6729377656409739,219.29548431250552,17604477452.62229,0.011855298597437535,0.5782830352450822,0.006855718056662944
Iraq,16086.91806,16086.91806,37202572,0.08800000000000001,0.69592,4609.600694,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.3625,0.5840924714508963,1.0,0.11759863028799998,1.495091298295476,82.10449802565432,3054498499.3232636,1.0389458051967786e-06,38.65145612193114,2.413422344900489,0.035840168000000006,80434.5903,82.10449802565432,122.7537205490739,122.7537205490739,82.10449802565432,1.0389458051967786e-06,0.005410520204392187,0.9999999999999998,2.413422344900489,33.28858406759294,2.4134223449004883,137708.65784350722,3.390042053144215,2.4000000000000004,0.11947359720000002,3.0999999999999988,2.8023999999999996,144.23538659501702,5365927354.748956,0.008966004927547759,0.5692396294966552,0.005103805323022471
Ireland,63301.15414000002,62828.33917000001,4773095,0.079,0.63535,61606.48294,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.3875,0.31125054927451323,1.0,0.561752771728,1.2373473526406586,42.376239327026354,202265816.05063286,5.2345617969522036e-08,0.2498506074022358,0.0,0.5254420200000002,316505.7707000001,42.37623932702634,52.434127546163026,52.434127546163026,42.376239327026354,5.2345617969522036e-08,0.0007919873106841545,1.0,0.0,6.602708988916133,0.0,1016884.215747526,3.398430873524161,0.0,0.5966023244,1.3650557500000002,1.3650557500000002,56.7373539306902,270812780.3598077,0.0008963083643815879,0.746884307977999,0.0006694386524660344
Israel,32688.40810000001,32612.68858,8547100,0.047,0.92205,37292.61222,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.3584782813615938,1.0,0.23852608171548487,1.2819616916518886,38.23486956702642,326797253.6763315,1.5234980499151354e-07,1.3021490182429658,0.0,0.5719240599999998,163442.0405000001,38.23486956702642,49.015638070234495,49.015638070234495,38.23486956702642,1.5234980499151354e-07,0.000756293424513824,1.0,0.0,5.7876565015067785,0.0,455932.8946769235,3.398474083941289,0.0,0.28341440195226897,2.9000000000000004,2.9000000000000004,61.26093973122751,523603377.97677463,0.0018740875830911903,0.6241312936885354,0.0011696767077203252
Italy,34699.867360000004,34620.12936,60600590,0.062,0.69116,30527.2682,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7166666666666667,0.2046119687179293,1.0,0.45754809499000015,1.1366097229815528,196.79485802385898,11925884505.212086,5.62561236796463e-07,34.09154286099537,64.21508398225207,0.3928778,173499.33680000002,196.794858023859,223.67894906269234,223.67894906269237,196.79485802385898,5.62561236796463e-07,0.004519406247958813,1.0,64.21508398225205,104.09110563072062,64.21508398225207,847943.2453884453,3.3935346895043805,3.9999999999999996,0.456810574,1.528,1.2835199999999998,247.41704847750353,14993619113.795315,0.007130201562750398,0.7953973230011779,0.005671343235470481
Jamaica,8179.62034,8190.000905,2881355,0.053,0.5503,4868.248263,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4708333333333333,0.3810091134726805,1.0,0.18822421309199996,1.3032457579745251,114.13162670474722,328853733.26385695,3.850609127066711e-06,11.094971861319305,9.333286138300158,0.32461760000000006,40898.1017,114.13162670474723,148.74155835369385,148.74155835369385,114.13162670474722,3.850609127066711e-06,0.015357973517210813,1.0,9.333286138300158,36.30857206675792,9.333286138300158,107341.53135403285,3.378710158400755,3.2000000000000006,0.20371065779999992,2.265503315887336,1.9755188914537567,193.82588386953248,558481179.6168967,0.02369619564390839,0.5888358377437926,0.013953169213321605
Japan,38252.301139999996,38239.77129,126994511,0.07400000000000001,0.93928,38894.46773,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8041666666666667,0.210442533555454,1.0,0.27321243160910974,1.1421176477705022,243.76330335691011,30956601509.555458,5.799432831706709e-07,73.6496136539939,35.992927234837246,0.6147284599999998,191261.50569999998,243.76330335691014,278.4063706427615,278.4063706427615,243.76330335691011,5.799432831706709e-07,0.006980529060381506,0.9999999999999998,35.99292723483724,55.94755528731177,35.992927234837246,908853.8446511354,3.389728549107703,3.2,0.32231825966226996,1.1191079999999998,0.9758621759999997,295.28912990203,37500098655.52378,0.007719512842411709,0.8255072018322686,0.006372513446047552
Jordan,8389.604574,8389.543336,9455802,0.08199999999999999,0.83905,4087.937517,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.425,0.17572272222131016,1.0,0.21103353265,1.109319091396647,16.87513744469959,159567958.39986527,4.277214437225911e-07,4.044449282994965,1.2868711773462762,0.04409607199999999,41948.022870000015,16.875137444699593,18.719912137347684,18.719912137347688,16.87513744469959,4.277214437225911e-07,0.0006310052576033718,1.0,1.286871177346276,6.542031002415614,1.286871177346276,238717.12399930542,3.3989273692358615,2.4000000000000004,0.21595723899999997,2.9000000000000004,2.621600000000001,22.363570378678027,211465493.51384443,0.0026656286576347554,0.7545815430611543,0.002011434185706067
Kazakhstan,23446.56506,23419.90558,17797032,0.1,0.5322899999999999,7510.077209,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7875,0.3305707553557686,1.0,0.05961528760000001,1.2555984560873927,65.41271420924089,1164152167.988715,4.5446446066814053e-07,8.08811854937364,33.3782434307755,0.09746399200000001,117232.8253,65.41271420924089,82.13210296960875,82.13210296960872,65.41271420924089,4.5446446066814053e-07,0.006354258251379152,0.9999999999999998,33.3782434307755,70.89784150241778,33.3782434307755,354637.61812151555,3.3899522058748595,3.2000000000000006,0.06057474019999999,0.9381249647231472,0.8180449692385843,110.99381647061665,1975360503.5296917,0.004733905208996812,0.5893365620647667,0.002789863421010672
Kenya,2925.6009169999998,2925.600917,48461567,0.047,0.26055,1455.359765,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4958333333333334,0.4629602731517201,1.0,0.11135125787500001,1.380662069508237,6.313230454599494,305949040.6620138,1.173275257844741e-06,56.858757517485195,0.619005450116295,0.35982758000000004,14628.004585000002,6.313230454599494,8.716437824729766,8.716437824729768,6.313230454599494,1.173275257844741e-06,0.0019878515526718632,0.9999999999999998,0.619005450116295,1.5605179414696513,0.619005450116295,31596.673480029134,3.397322434806613,1.6000000000000005,0.10442404899999999,3.0999999999999988,2.9016,12.632746432448982,612202687.6301373,0.004318000571794661,0.49975122103164166,0.0021579260581697087
Kiribati,1955.1553229999995,1897.812347,114395,0.066,0.44447,1449.058231,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.28394957983193275,1.0,0.08799324177200003,1.2115571092345032,0.09931807804934742,11361.491538455097,2.7656383508509003e-08,0.0031637519914558877,0.0,0.0,7820.621291999996,0.09931807804934742,0.12032952353619412,0.12032952353619412,0.09931807804934742,2.7656383508509003e-08,3.126775066916184e-05,0.9999999999999999,0.0,0.03965861754186735,0.0,27542.288657827754,2.7199385474979336,0.0,0.08841467740000004,1.9823999999999997,1.9823999999999997,0.16268289551387982,18610.10983231028,8.320714656278992e-05,0.6105010470561348,5.079805009913651e-05
"Korea, Rep.",34985.84933,34985.849330000005,51245707,0.073,0.8259200000000001,27538.80613,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.9375,0.2367936221973808,1.0,0.2378575601043956,1.1670105729657712,200.01676631426932,10250000601.628515,5.465076991223649e-07,28.006173422468866,45.960628105249846,0.58502682,174929.24665,200.0167663142693,233.42168105917617,233.4216810591762,200.01676631426932,5.465076991223649e-07,0.008025787693198026,0.9999999999999998,45.960628105249846,56.727289986490305,45.960628105249846,738741.3775198162,3.388799920481389,4.0,0.27026457206121046,1.136112,0.95433408,243.32692734775972,12469460424.073582,0.006955009868493015,0.8220083510461952,0.005717076193509958
Kyrgyz Republic,3293.7009969999995,3291.968243,6082700,0.1,0.3585,1077.036174,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4833333333333333,0.5202256666410198,1.0,0.28079532259999995,1.4347586260405798,29.299250010044247,178218548.03609613,4.2764097174044775e-06,26.01211738805621,9.849487635278823,0.052352737999999996,16468.504985,29.29925001004425,42.037351688430526,42.037351688430526,29.299250010044247,4.2764097174044775e-06,0.02400513339898972,0.9999999999999998,9.849487635278823,34.61990123601997,9.849487635278823,31656.463802206134,3.362832063773989,3.2000000000000006,0.2888084511999999,1.2982176603403819,1.1320457998168127,55.00203398433943,334560872.11654145,0.016699158191480316,0.5326939367076232,0.008895540316723004
Lao PDR,6073.223695,5734.586572,6758353,0.076,0.39654,2353.152875,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.16666666666666666,0.2472988860728427,1.0,0.14921227557599998,1.1769345177166666,212.43861011844402,1435735118.0098166,8.914580515937067e-06,60.24788197362482,5.943083914051136,0.21732376000000003,30366.118475000003,212.43861011844402,250.0263331441499,250.0263331441499,212.43861011844402,8.914580515937067e-06,0.031321439056069184,0.9999999999999998,5.943083914051137,90.9627820690372,5.943083914051136,122791.16561024683,3.3488904350643596,2.4000000000000004,0.13596989719999997,1.5999999999999992,1.4463999999999992,287.07687872533756,1940166884.5640213,0.047269274629499314,0.7400059909446621,0.03497954641343801
Latvia,23728.513639999997,23712.09078,1960424,0.071,0.67361,14118.06391,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.2393699080806075,1.0,0.2867323948100001,1.1694442975319261,147.763157447219,289678440.17530674,8.810892038978217e-07,1.7273084214621832,0.0,0.27573411999999997,118642.56820000001,147.76315744721896,172.80078186196238,172.80078186196238,147.763157447219,8.810892038978217e-07,0.010678675717100471,0.9999999999999998,0.0,67.47354990471608,0.0,495645.292891399,3.380301107556924,0.0,0.33506961200000007,0.9381249647231473,0.9381249647231473,219.10949808693522,429547518.6775819,0.009234016989482837,0.6743804295904671,0.006227240344213107
Lebanon,13267.885699999999,12974.16545,6006668,0.079,0.8791399999999999,7914.004677,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.375,0.1676576124167707,1.0,0.11787908817872471,1.1017002723875304,43.653689902695234,262213222.2204426,5.884421503335874e-07,3.5345766342599485,3.4872777011496865,0.21107620600000004,66339.4285,43.65368990269524,48.09328205652013,48.09328205652013,43.653689902695234,5.884421503335874e-07,0.0010763250021313371,0.9999999999999998,3.4872777011496865,18.35802821745984,3.4872777011496865,395683.9629511751,3.398235579962574,2.4000000000000004,0.11801270911569801,2.6999999999999997,2.4408,61.18928305175335,367543708.4499092,0.004611833749197384,0.7134205162327746,0.00329017681413213
Lesotho,2736.354895,2808.23633,2203821,0.028,0.2784,998.1343716,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.3416666666666667,0.1992120956582078,1.0,0.09297577183413126,1.1315086572166373,25.674639998897277,56582310.79700979,4.2234612361952266e-06,9.307752565013,0.43163243358366354,0.09669290799999997,13681.774475000002,25.674639998897277,29.051077429672823,29.051077429672826,25.674639998897277,4.2234612361952266e-06,0.0030052824777983623,0.9999999999999998,0.43163243358366354,3.158286099392659,0.43163243358366354,68679.43650607488,3.3946899439322538,1.6000000000000003,0.08792882277047559,3.266403415957444,3.0573535973361663,41.13356714108011,90651019.0704223,0.015032248637134515,0.624177327262629,0.009382788777073919
